customer_id,full_name,age,gender,marital_status,city,state,education,employment_type,years_of_experience,monthly_income,loan_id,loan_type,loan_amount,loan_tenure_months,interest_rate,emi_amount,loan_purpose,loan_application_date,loan_approval_status,credit_score,existing_loans,total_existing_debt,debt_to_income_ratio,collateral_value,co_applicant,repayment_status,missed_payments,default_status,days_past_due,recovery_amount
CUST11401,Usha Shinde,27,Male,Single,Kolkata,West Bengal,Post Graduate,Salaried,7,70990,LOAN21401,Personal Loan,462000,60,14.97,10983,Wedding Expenses,2020-04-27,Rejected,622,3,161571,2.43,621017,No,,,,,
CUST11402,Abhishek Arora,32,Female,Married,Jaipur,Rajasthan,Graduate,Salaried,9,209991,LOAN21402,Business Loan,4478000,36,13.85,152721,Business Expansion,2021-11-01,Approved,693,3,206700,1.71,4389159,,Late,2,0,4,
CUST11403,Shruti Malhotra,31,Male,Married,Kolkata,West Bengal,12th Pass,Business Owner,11,191518,LOAN21403,Personal Loan,535000,48,15.32,14976,Travel,2021-06-05,Approved,560,0,0,0.08,456826,Yes,Late,1,0,55,
CUST11404,Deepak Malhotra,34,Male,Married,Delhi,Delhi,12th Pass,Salaried,13,222459,LOAN21404,Personal Loan,186000,48,15.52,5225,Wedding Expenses,2020-05-02,Approved,651,0,0,0.02,232579,No,On Time,0,0,0,
CUST11405,Rajesh Kapoor,37,Male,Married,Chennai,Tamil Nadu,Graduate,Self-Employed,17,285508,LOAN21405,Home Loan,2512000,300,8.67,20515,Home Purchase,2020-04-27,Approved,547,0,0,0.07,3562339,Yes,Late,11,1,328,
CUST11406,Deepak Joshi,40,Male,Married,Chennai,Tamil Nadu,12th Pass,Salaried,20,203051,LOAN21406,Car Loan,316000,48,13.93,8624,New Car Purchase,2021-01-18,Approved,736,0,0,0.04,418009,No,Defaulted,7,1,278,74044
CUST11407,Vidya Singh,27,Male,Married,Mumbai,Maharashtra,Post Graduate,Salaried,6,235063,LOAN21407,Car Loan,1445000,36,17.05,51554,Used Car Purchase,2022-08-09,Approved,900,2,25066,0.33,1971494,,On Time,0,0,0,
CUST11408,Poonam Pillai,46,Male,Single,Lucknow,Uttar Pradesh,Graduate,Business Owner,22,450516,LOAN21408,Car Loan,368000,60,13.92,8547,New Car Purchase,2021-01-13,Approved,670,1,64167,0.16,341679,Yes,Defaulted,10,1,253,180783
CUST11409,Sachin Patil,45,Male,Married,Kolkata,West Bengal,Graduate,Business Owner,21,302973,LOAN21409,Business Loan,2364000,24,15.66,115365,Equipment Purchase,2021-06-16,Approved,612,0,0,0.38,2470039,No,Defaulted,12,1,314,502192
CUST11410,Suresh Yadav,38,Male,Single,Ahmedabad,Gujarat,Graduate,Salaried,15,244269,LOAN21410,Home Loan,6037000,120,9.26,77326,Home Renovation,2020-08-29,Approved,699,1,60805,0.57,7585805,Yes,Defaulted,9,1,519,2553293
CUST11411,Varsha Yadav,30,Male,Married,Ahmedabad,Gujarat,Post Graduate,Salaried,7,147575,LOAN21411,Business Loan,3047000,48,18.25,89904,Startup Funding,2021-06-26,Approved,670,2,117946,1.41,,No,Late,1,0,27,
CUST11412,Shruti Kapoor,52,Male,Married,Hyderabad,Telangana,Post Graduate,Salaried,31,183107,LOAN21412,Business Loan,682000,36,7.99,21368,Business Expansion,2023-09-24,Approved,671,0,0,0.12,947763,No,Defaulted,8,1,396,149425
CUST11413,Aditya Jadhav,38,Male,Married,Bangalore,Karnataka,Graduate,Salaried,18,207222,LOAN21413,Car Loan,372000,84,9.98,6171,New Car Purchase,2021-12-14,Approved,653,1,35221,0.2,342730,Yes,Late,2,0,58,
CUST11414,Deepika Pillai,47,Female,Single,Hyderabad,Telangana,Graduate,Self-Employed,23,232123,LOAN21414,Personal Loan,169000,60,17.23,4221,Wedding Expenses,2021-11-22,Approved,570,1,47182,0.22,220129,No,On Time,0,0,0,
CUST11415,Priya Bansal,28,Female,Married,Bangalore,Karnataka,Below 10th,Salaried,9,53751,LOAN21415,Personal Loan,268000,60,9.63,5645,Wedding Expenses,2021-01-29,Approved,779,0,0,0.11,260603,Yes,On Time,0,0,0,
CUST11416,Abhishek Menon,39,Female,Married,Jaipur,Rajasthan,Post Graduate,Salaried,20,84604,LOAN21416,Home Loan,7711000,180,8.85,77523,Home Construction,2024-03-21,Rejected,550,2,90836,1.99,,Yes,,,,,
CUST11417,Swati Pillai,21,Male,Widowed,Jaipur,Rajasthan,Post Graduate,Self-Employed,0,180155,LOAN21417,Education Loan,756000,120,14.11,11788,Undergraduate Studies,2020-04-25,Approved,708,1,25453,0.21,1116526,No,On Time,0,0,0,
CUST11418,Manish Yadav,49,Male,Married,Pune,Maharashtra,Post Graduate,Salaried,25,112894,LOAN21418,Personal Loan,452000,24,14.05,21712,Travel,2023-08-05,Approved,746,3,66531,0.78,646893,No,Late,9,1,547,
CUST11419,Hemant Joshi,31,Female,Married,Ahmedabad,Gujarat,Graduate,Self-Employed,9,33005,LOAN21419,Home Loan,3447000,300,8.91,28714,Home Construction,2024-10-16,Approved,682,1,45922,2.26,3122297,Yes,On Time,0,0,0,
CUST11420,Madhuri Shah,23,Male,Married,Surat,Gujarat,Graduate,Salaried,0,109823,LOAN21420,Car Loan,1192000,36,12.43,39836,New Car Purchase,2020-02-24,Approved,599,1,10591,0.46,1085718,No,On Time,0,0,0,
CUST11421,Manish Gupta,33,Female,Divorced,Delhi,Delhi,Post Graduate,Salaried,10,71283,LOAN21421,Personal Loan,789000,12,8.19,68703,Wedding Expenses,2024-10-27,Approved,749,1,53498,1.71,806718,No,Late,1,0,20,
CUST11422,Kiran Gupta,33,Male,Divorced,Kolkata,West Bengal,Post Graduate,Salaried,12,48402,LOAN21422,Business Loan,4569000,60,14.51,107524,Equipment Purchase,2022-08-12,Rejected,601,2,53252,3.32,6025936,No,,,,,
CUST11423,Amit Bhatia,52,Male,Married,Kolkata,West Bengal,Graduate,Salaried,29,40116,LOAN21423,Home Loan,7440000,240,14.41,94741,Home Renovation,2021-10-20,Approved,819,0,0,2.36,9784847,No,On Time,0,0,0,
CUST11424,Sachin Kapoor,21,Male,Married,Lucknow,Uttar Pradesh,Graduate,Business Owner,0,242223,LOAN21424,Education Loan,1839000,120,9.68,23977,Undergraduate Studies,2024-12-08,Approved,800,0,0,0.1,2229306,No,On Time,0,0,0,
CUST11425,Ajay Yadav,40,Male,Married,Hyderabad,Telangana,12th Pass,Business Owner,19,458401,LOAN21425,Personal Loan,619000,36,18.06,22396,Travel,2020-04-27,Approved,546,0,0,0.05,713347,Yes,On Time,0,0,0,
CUST11426,Yogesh Yadav,40,Female,Married,Hyderabad,Telangana,Graduate,Salaried,21,234682,LOAN21426,Car Loan,1216000,72,8.98,21906,New Car Purchase,2020-02-06,Approved,658,4,306292,1.4,1383295,No,On Time,0,0,0,
CUST11427,Rashmi Nair,36,Female,Married,Surat,Gujarat,Post Graduate,Salaried,14,244464,LOAN21427,Business Loan,1172000,60,9.36,24534,Working Capital,2020-12-19,Approved,637,0,0,0.1,944674,,Late,2,0,11,
CUST11428,Sunita Pawar,44,Male,Widowed,Ahmedabad,Gujarat,12th Pass,Salaried,21,121310,LOAN21428,Personal Loan,629000,48,9.58,15826,Travel,2024-12-08,Approved,590,1,33629,0.41,543108,Yes,On Time,0,0,0,
CUST11429,Mohan Garg,31,Male,Married,Jaipur,Rajasthan,Below 10th,Business Owner,8,106141,LOAN21429,Business Loan,596000,24,14.16,28660,Startup Funding,2022-03-18,Approved,755,0,0,0.27,661779,No,On Time,0,0,0,
CUST11430,Pratik Gupta,43,Male,Single,Jaipur,Rajasthan,Post Graduate,Salaried,21,190250,LOAN21430,Car Loan,1202000,48,9.54,30220,Used Car Purchase,2024-09-08,Approved,600,1,47360,0.41,977387,Yes,Late,6,1,341,240876
CUST11431,Ankita Mishra,21,Male,Married,Nagpur,Maharashtra,Graduate,Salaried,0,101217,LOAN21431,Car Loan,924000,72,8.53,16440,New Car Purchase,2022-02-21,Approved,808,0,0,0.16,1010773,,On Time,0,0,0,
CUST11432,Nilesh Rao,31,Male,Married,Bangalore,Karnataka,Graduate,Self-Employed,10,278573,LOAN21432,Car Loan,532000,72,16.64,11728,New Car Purchase,2022-08-28,Approved,697,0,0,0.04,571179,No,Defaulted,12,1,423,99341
CUST11433,Manish Choudhary,50,Male,Married,Pune,Maharashtra,Graduate,Business Owner,29,329334,LOAN21433,Business Loan,4070000,36,16.93,144964,Business Expansion,2021-02-25,Approved,741,0,0,0.44,3582683,Yes,On Time,0,0,0,
CUST11434,Sachin Pawar,39,Male,Married,Nagpur,Maharashtra,Post Graduate,Salaried,16,65682,LOAN21434,Car Loan,507000,72,11.34,9738,Used Car Purchase,2020-08-26,Approved,591,4,143088,2.33,570245,No,On Time,0,0,0,
CUST11435,Madhuri Patel,39,Female,Single,Chennai,Tamil Nadu,Graduate,Salaried,20,229386,LOAN21435,Car Loan,737000,60,14.15,17206,New Car Purchase,2023-07-01,Approved,638,2,31796,0.21,1043591,No,Defaulted,11,1,541,
CUST11436,Amit Kapoor,21,Female,Married,Jaipur,Rajasthan,Graduate,Salaried,1,107929,LOAN21436,Car Loan,1484000,48,9.4,37211,New Car Purchase,2020-03-25,Approved,590,1,32111,0.64,1414897,No,On Time,0,0,0,
CUST11437,Hemant Jadhav,28,Male,Married,Hyderabad,Telangana,Graduate,Salaried,7,158762,LOAN21437,Education Loan,1737000,84,16.26,34758,Abroad Studies,2024-08-14,Approved,631,3,182850,1.37,1935095,No,Defaulted,11,1,468,502427
CUST11438,Sunita Mehta,33,Male,Single,Chennai,Tamil Nadu,Graduate,Business Owner,13,125990,LOAN21438,Car Loan,1490000,36,10.59,48491,Used Car Purchase,2020-12-20,Approved,703,2,71866,0.96,1957501,No,Defaulted,8,1,322,400226
CUST11439,Poonam Nair,34,Male,Married,Ahmedabad,Gujarat,Graduate,Salaried,15,189648,LOAN21439,Business Loan,2747000,36,8.51,86728,Equipment Purchase,2021-04-25,Approved,694,2,104222,1.01,3357889,Yes,On Time,0,0,0,
CUST11440,Akash Shinde,25,Male,Married,Lucknow,Uttar Pradesh,Below 10th,Business Owner,4,277017,LOAN21440,Business Loan,918000,48,12.88,24573,Startup Funding,2024-02-18,Approved,693,0,0,0.09,1027175,No,On Time,0,0,0,
CUST11441,Ravi Reddy,31,Male,Married,Pune,Maharashtra,Graduate,Salaried,11,112815,LOAN21441,Car Loan,1246000,60,17.16,31073,Used Car Purchase,2022-04-28,Approved,761,0,0,0.28,1761579,No,On Time,0,0,0,
CUST11442,Tanvi Singh,48,Male,Married,Hyderabad,Telangana,12th Pass,Salaried,29,59801,LOAN21442,Personal Loan,361000,12,13.21,32279,Medical Emergency,2020-05-02,Approved,720,1,29549,1.03,522421,No,On Time,0,0,0,
CUST11443,Pratik Patel,40,Male,Married,Surat,Gujarat,Graduate,Salaried,19,176261,LOAN21443,Personal Loan,731000,60,11.74,16164,Travel,2021-04-28,Approved,874,0,0,0.09,1036274,,On Time,0,0,0,
CUST11444,Manish Choudhary,43,Male,Married,Jaipur,Rajasthan,Graduate,Salaried,23,244136,LOAN21444,Home Loan,3560000,180,7.8,33611,Home Construction,2023-08-13,Approved,557,4,270700,1.25,2903454,No,Defaulted,5,1,277,1104720
CUST11445,Poonam Malhotra,21,Female,Divorced,Jaipur,Rajasthan,Graduate,Salaried,2,136652,LOAN21445,Business Loan,2858000,24,14.26,137572,Startup Funding,2022-11-06,Approved,501,0,0,1.01,2722590,No,Defaulted,10,1,300,577816
CUST11446,Meera Yadav,38,Male,Widowed,Surat,Gujarat,Graduate,Self-Employed,18,116595,LOAN21446,Car Loan,1356000,72,18.36,31203,New Car Purchase,2024-02-28,Approved,796,0,0,0.27,1690086,Yes,On Time,0,0,0,
CUST11447,Anil Desai,52,Male,Married,Surat,Gujarat,Graduate,Salaried,31,90447,LOAN21447,Education Loan,223000,84,14.63,4257,Abroad Studies,2022-05-15,Approved,698,2,40380,0.49,241069,Yes,On Time,0,0,0,
CUST11448,Ajay Singh,46,Female,Married,Chennai,Tamil Nadu,Graduate,Salaried,23,82333,LOAN21448,Home Loan,6347000,120,12.72,93722,Home Renovation,2023-04-05,Approved,763,2,66480,1.95,7338903,Yes,Late,1,0,32,
CUST11449,Anand Bansal,37,Female,Married,Nagpur,Maharashtra,Post Graduate,Salaried,16,29869,LOAN21449,Business Loan,3208000,36,16.0,112783,Working Capital,2022-08-07,Rejected,699,0,0,3.78,4619821,,,,,,
CUST11450,Vidya Pawar,27,Female,Single,Jaipur,Rajasthan,Post Graduate,Salaried,5,181905,LOAN21450,Personal Loan,229000,48,13.96,6253,Wedding Expenses,2020-03-02,Approved,745,0,0,0.03,277994,No,Late,6,1,424,136205
CUST11451,Neha Verma,26,Male,Married,Pune,Maharashtra,Graduate,Salaried,4,208514,LOAN21451,Personal Loan,426000,60,14.22,9960,Debt Consolidation,2022-07-09,Approved,743,0,0,0.05,519366,,On Time,0,0,0,
CUST11452,Rajesh Shinde,46,Male,Married,Jaipur,Rajasthan,Below 10th,Salaried,26,111007,LOAN21452,Car Loan,640000,60,10.05,13613,Used Car Purchase,2023-09-10,Approved,495,4,168636,1.64,824423,No,Defaulted,11,1,204,224639
CUST11453,Jyoti Sharma,31,Male,Single,Chennai,Tamil Nadu,Graduate,Salaried,12,52589,LOAN21453,Home Loan,4661000,240,14.8,60687,Home Renovation,2020-08-21,Approved,588,3,165162,4.29,5450539,Yes,Defaulted,7,1,684,1999964
CUST11454,Madhuri Bhatia,23,Male,Married,Pune,Maharashtra,Graduate,Salaried,1,73351,LOAN21454,Personal Loan,51000,24,17.83,2541,Medical Emergency,2020-08-22,Approved,834,3,217152,3.0,,No,Defaulted,3,1,298,
CUST11455,Aishwarya Chopra,44,Male,Married,Mumbai,Maharashtra,Post Graduate,Self-Employed,24,51233,LOAN21455,Home Loan,6873000,120,12.5,100604,Home Construction,2020-11-03,Approved,677,2,158592,5.06,10049071,No,On Time,0,0,0,
CUST11456,Vidya Arora,53,Male,Married,Hyderabad,Telangana,12th Pass,Business Owner,29,385071,LOAN21456,Car Loan,340000,72,9.12,6148,Used Car Purchase,2023-03-03,Approved,748,0,0,0.02,383128,Yes,On Time,0,0,0,
CUST11457,Sneha Desai,45,Male,Married,Surat,Gujarat,Post Graduate,Salaried,25,126389,LOAN21457,Business Loan,3728000,24,9.39,170980,Startup Funding,2022-04-11,Approved,794,1,61368,1.84,4437171,No,Defaulted,3,1,269,1158064
CUST11458,Meera Shinde,26,Male,Married,Bangalore,Karnataka,12th Pass,Business Owner,4,475523,LOAN21458,Personal Loan,278000,36,16.33,9819,Debt Consolidation,2023-07-14,Approved,678,1,34101,0.09,287397,No,Defaulted,5,1,101,68837
CUST11459,Kavita Shah,42,Male,Divorced,Bangalore,Karnataka,Post Graduate,Salaried,19,161797,LOAN21459,Business Loan,3636000,36,11.99,120749,Business Expansion,2023-04-14,Approved,746,0,0,0.75,3306385,Yes,On Time,0,0,0,
CUST11460,Manish Garg,37,Male,Widowed,Ahmedabad,Gujarat,Graduate,Business Owner,16,62149,LOAN21460,Car Loan,423000,48,14.21,11603,Used Car Purchase,2020-01-02,Approved,716,2,54566,1.06,425347,No,On Time,0,0,0,
CUST11461,Aditya Menon,30,Female,Single,Hyderabad,Telangana,Graduate,Salaried,7,106996,LOAN21461,Personal Loan,782000,48,10.31,19950,Medical Emergency,2023-12-04,Approved,771,2,159666,1.68,1057921,No,On Time,0,0,0,
CUST11462,Ravi Jadhav,30,Male,Married,Kolkata,West Bengal,Graduate,Self-Employed,10,132839,LOAN21462,Education Loan,408000,60,11.38,8948,Abroad Studies,2023-03-13,Approved,692,2,138428,1.11,397448,No,Late,6,1,220,48641
CUST11463,Ravi Saxena,54,Female,Single,Jaipur,Rajasthan,Graduate,Salaried,34,143325,LOAN21463,Home Loan,5937000,300,10.62,56565,Home Purchase,2020-09-21,Approved,768,0,0,0.39,7105777,No,On Time,0,0,0,
CUST11464,Anil Gupta,30,Male,Widowed,Bangalore,Karnataka,Graduate,Self-Employed,7,138473,LOAN21464,Business Loan,4899000,60,9.53,102959,Startup Funding,2023-02-28,Approved,600,1,26883,0.94,,No,On Time,0,0,0,
CUST11465,Sneha Naidu,39,Male,Single,Nagpur,Maharashtra,Graduate,Salaried,16,46594,LOAN21465,Personal Loan,411000,48,14.21,11274,Wedding Expenses,2023-04-19,Approved,810,1,42499,1.15,545005,No,On Time,0,0,0,
CUST11466,Pallavi Kapoor,44,Female,Single,Ahmedabad,Gujarat,Post Graduate,Salaried,24,137129,LOAN21466,Business Loan,2071000,48,17.58,60382,Startup Funding,2020-01-26,Approved,640,3,148398,1.52,2026193,No,Late,12,1,342,
CUST11467,Ganesh Mittal,34,Female,Married,Kolkata,West Bengal,Graduate,Salaried,15,26335,LOAN21467,Home Loan,3090000,120,9.2,39478,Home Purchase,2022-04-04,Rejected,658,0,0,1.5,,No,,,,,
CUST11468,Ajay Saxena,23,Male,Married,Chennai,Tamil Nadu,Post Graduate,Self-Employed,0,117593,LOAN21468,Education Loan,1861000,120,15.47,30562,Undergraduate Studies,2024-06-10,Approved,732,0,0,0.26,2350321,No,On Time,0,0,0,
CUST11469,Girish Pawar,23,Male,Married,Pune,Maharashtra,Below 10th,Salaried,0,234358,LOAN21469,Education Loan,528000,120,16.43,8986,Postgraduate Studies,2021-10-20,Approved,830,0,0,0.04,734200,No,On Time,0,0,0,
CUST11470,Nilesh Reddy,27,Male,Married,Bangalore,Karnataka,Graduate,Self-Employed,4,108630,LOAN21470,Education Loan,1656000,120,17.84,29668,Undergraduate Studies,2021-08-30,Approved,598,0,0,0.27,2448784,No,On Time,0,0,0,
CUST11471,Hemant Verma,33,Female,Single,Jaipur,Rajasthan,Post Graduate,Salaried,12,58466,LOAN21471,Car Loan,1194000,72,14.19,24724,New Car Purchase,2023-06-28,Approved,839,2,88424,1.94,1473764,,On Time,0,0,0,
CUST11472,Yogesh Patel,31,Female,Married,Lucknow,Uttar Pradesh,Graduate,Business Owner,9,479601,LOAN21472,Business Loan,3874000,36,17.17,138446,Business Expansion,2022-08-28,Approved,875,0,0,0.29,5635391,Yes,On Time,0,0,0,
CUST11473,Pooja Pillai,21,Male,Married,Ahmedabad,Gujarat,Post Graduate,Self-Employed,0,248038,LOAN21473,Home Loan,7856000,240,16.85,114336,Home Purchase,2021-09-26,Approved,633,0,0,0.46,7974999,No,On Time,0,0,0,
CUST11474,Kavita Tiwari,29,Male,Married,Ahmedabad,Gujarat,Post Graduate,Business Owner,10,270192,LOAN21474,Car Loan,962000,72,8.57,17135,New Car Purchase,2022-10-13,Approved,688,2,148500,0.61,1202167,,Defaulted,4,1,679,182461
CUST11475,Aditya Shah,43,Female,Divorced,Surat,Gujarat,Graduate,Salaried,21,214556,LOAN21475,Home Loan,6717000,120,14.0,104292,Home Renovation,2022-09-18,Approved,683,2,70692,0.82,5563156,Yes,On Time,0,0,0,
CUST11476,Manish Agarwal,23,Male,Married,Bangalore,Karnataka,Graduate,Salaried,3,227357,LOAN21476,Car Loan,300000,60,12.93,6815,New Car Purchase,2022-06-28,Approved,715,1,64523,0.31,402638,Yes,Defaulted,10,1,513,146608
CUST11477,Neha Singh,36,Female,Single,Ahmedabad,Gujarat,Graduate,Salaried,17,195931,LOAN21477,Car Loan,371000,84,16.89,7558,Used Car Purchase,2020-07-02,Approved,575,3,220047,1.16,546375,No,Defaulted,9,1,287,43970
CUST11478,Varsha Singh,38,Male,Married,Kolkata,West Bengal,Post Graduate,Salaried,16,95742,LOAN21478,Personal Loan,583000,12,11.29,51605,Medical Emergency,2024-02-01,Approved,817,1,22509,0.77,807231,Yes,On Time,0,0,0,
CUST11479,Kiran Mittal,58,Male,Married,Lucknow,Uttar Pradesh,Post Graduate,Business Owner,34,308461,LOAN21479,Home Loan,4841000,120,14.61,76950,Home Construction,2020-01-06,Approved,666,4,66516,0.47,5864786,No,On Time,0,0,0,
CUST11480,Nikhil Desai,35,Female,Married,Kolkata,West Bengal,Post Graduate,Business Owner,13,484937,LOAN21480,Personal Loan,69000,24,14.15,3317,Wedding Expenses,2020-12-30,Approved,753,4,82692,0.18,56365,No,On Time,0,0,0,
CUST11481,Shruti Patel,45,Female,Married,Delhi,Delhi,Graduate,Salaried,25,99716,LOAN21481,Home Loan,4618000,300,15.03,59256,Home Construction,2023-07-10,Approved,770,1,12757,0.72,5421184,,On Time,0,0,0,
CUST11482,Amit Reddy,36,Male,Single,Bangalore,Karnataka,Graduate,Salaried,17,157154,LOAN21482,Home Loan,5168000,180,17.04,79682,Home Renovation,2021-04-29,Approved,564,0,0,0.51,4612470,,Defaulted,3,1,605,2842407
CUST11483,Sunita Choudhary,31,Male,Married,Ahmedabad,Gujarat,Graduate,Salaried,7,158306,LOAN21483,Car Loan,1360000,84,13.64,25216,New Car Purchase,2023-05-06,Approved,686,0,0,0.16,,No,Defaulted,7,1,317,
CUST11484,Ganesh Shah,37,Female,Married,Chennai,Tamil Nadu,Graduate,Self-Employed,16,205499,LOAN21484,Personal Loan,155000,12,11.19,13712,Travel,2023-02-07,Approved,705,1,54368,0.33,161205,No,Late,9,1,123,50748
CUST11485,Meera Yadav,36,Female,Widowed,Nagpur,Maharashtra,Graduate,Salaried,12,211077,LOAN21485,Home Loan,4130000,180,14.11,55306,Home Construction,2023-10-20,Approved,685,1,10918,0.31,6056153,Yes,On Time,0,0,0,
CUST11486,Tanvi Gupta,21,Female,Married,Kolkata,West Bengal,Graduate,Salaried,2,175051,LOAN21486,Education Loan,1970000,120,16.0,33000,Abroad Studies,2021-02-06,Approved,590,3,61428,0.54,1663598,Yes,Defaulted,6,1,680,1060253
CUST11487,Vikas Reddy,55,Male,Married,Chennai,Tamil Nadu,Graduate,Salaried,32,138421,LOAN21487,Business Loan,3917000,36,10.23,126813,Startup Funding,2020-01-06,Approved,712,2,115236,1.75,3170915,No,Defaulted,8,1,587,2168482
CUST11488,Aarav Pandey,38,Male,Single,Chennai,Tamil Nadu,Graduate,Self-Employed,18,166391,LOAN21488,Home Loan,4866000,120,11.14,67415,Home Purchase,2022-03-16,Approved,674,2,81998,0.9,,No,Defaulted,11,1,179,1530198
CUST11489,Vidya Sharma,33,Female,Married,Jaipur,Rajasthan,Graduate,Salaried,13,126044,LOAN21489,Personal Loan,666000,12,7.62,57817,Wedding Expenses,2023-04-16,Approved,631,2,31482,0.71,993609,,Defaulted,5,1,113,179475
CUST11490,Nisha Tiwari,29,Female,Single,Ahmedabad,Gujarat,Post Graduate,Self-Employed,7,283672,LOAN21490,Personal Loan,646000,48,15.16,18031,Travel,2021-04-18,Approved,665,0,0,0.06,889584,No,On Time,0,0,0,
CUST11491,Aditya Mehta,37,Female,Married,Ahmedabad,Gujarat,12th Pass,Self-Employed,15,223563,LOAN21491,Personal Loan,566000,36,14.78,19559,Travel,2024-07-19,Approved,671,3,137487,0.7,686770,Yes,On Time,0,0,0,
CUST11492,Mohan More,21,Male,Single,Hyderabad,Telangana,12th Pass,Salaried,0,80614,LOAN21492,Personal Loan,588000,12,8.87,51386,Medical Emergency,2023-07-15,Approved,759,3,77490,1.6,715402,No,On Time,0,0,0,
CUST11493,Smita More,34,Male,Single,Hyderabad,Telangana,12th Pass,Business Owner,13,472138,LOAN21493,Home Loan,4906000,180,17.04,75642,Home Renovation,2024-06-14,Approved,651,0,0,0.16,5618971,No,Late,9,1,195,2551994
CUST11494,Nikhil Chopra,36,Female,Married,Chennai,Tamil Nadu,12th Pass,Salaried,12,225160,LOAN21494,Business Loan,4255000,24,10.76,197842,Working Capital,2024-03-31,Approved,685,1,65259,1.17,4613583,No,On Time,0,0,0,
CUST11495,Rajesh Verma,44,Female,Married,Pune,Maharashtra,Graduate,Self-Employed,22,152562,LOAN21495,Home Loan,3169000,120,8.25,38868,Home Purchase,2023-10-23,Approved,719,2,43636,0.54,4329723,No,Late,2,0,9,
CUST11496,Deepak Shinde,39,Male,Divorced,Bangalore,Karnataka,12th Pass,Self-Employed,15,241504,LOAN21496,Personal Loan,269000,24,14.0,12915,Travel,2022-06-24,Approved,598,4,179116,0.8,,No,Late,8,1,568,69848
CUST11497,Suresh Desai,40,Female,Single,Jaipur,Rajasthan,Graduate,Salaried,21,45905,LOAN21497,Personal Loan,133000,60,14.51,3129,Debt Consolidation,2022-06-09,Approved,653,0,0,0.07,144069,No,On Time,0,0,0,
CUST11498,Ganesh Nair,28,Female,Married,Surat,Gujarat,Post Graduate,Salaried,8,226125,LOAN21498,Education Loan,1137000,84,14.4,21559,Abroad Studies,2022-07-31,Approved,713,1,61902,0.37,915104,No,Late,2,0,55,
CUST11499,Vijay Kumar,38,Female,Married,Kolkata,West Bengal,12th Pass,Salaried,16,242989,LOAN21499,Personal Loan,306000,12,16.36,27815,Medical Emergency,2023-02-28,Approved,694,0,0,0.11,374063,No,On Time,0,0,0,
CUST11500,Nisha Mittal,26,Male,Single,Surat,Gujarat,Post Graduate,Salaried,5,217096,LOAN21500,Education Loan,546000,120,8.97,6907,Abroad Studies,2024-10-28,Approved,595,2,126134,0.61,452056,Yes,On Time,0,0,0,
CUST11501,Varsha Rao,21,Female,Married,Ahmedabad,Gujarat,Post Graduate,Salaried,0,56730,LOAN21501,Business Loan,2067000,48,9.32,51752,Startup Funding,2021-04-29,Rejected,626,1,30899,1.46,2427572,No,,,,,
CUST11502,Anil Patil,21,Female,Single,Lucknow,Uttar Pradesh,Graduate,Salaried,0,230692,LOAN21502,Car Loan,345000,84,8.53,5468,New Car Purchase,2020-05-13,Approved,689,0,0,0.02,331050,No,On Time,0,0,0,
